age,is_premium_user,total_visits,avg_session_time,pages_per_session,total_spent,avg_order_value,discount_used,support_tickets,refund_requested,delivery_delay_days,satisfaction_score,nps_score,marketing_spend_per_user,last_3_month_purchase_freq,spend_per_visit,total_time_spent,gender_Female,gender_Male,city_Berlin,city_Delhi,city_Dhaka,city_Hamburg,city_London,city_Mumbai,city_New York,device_type_Desktop,device_type_Mobile,device_type_Tablet,subscription_type_Annual,subscription_type_Monthly,churn_probability,segment,high_risk,segment_label
35.0,0,13,4.85531403517941,4.76493816470938,324.343969341719,66.0401430486786,1,5,0,2,2.0,4,13.95,5,24.94953418401422,63.11908245733233,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0.9456121,3,1,High Risk
32.0,1,14,7.8488271605151,3.5518153449943,135.281432771533,30.2179200026372,1,1,0,4,3.0,10,27.65,11,9.662958793469587,109.8835802472114,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0.90508056,3,1,High Risk
40.0,0,13,5.35267866965519,1.36316040205153,398.014381339635,83.4118619694067,1,2,0,5,3.0,2,6.7,14,30.616488517165116,69.58482270551747,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0.021073245,0,0,Critical Risk
36.0,0,12,12.8580565578802,1.9595987758457,526.824612923137,57.4516166688544,1,1,0,2,3.0,7,13.37,5,43.90204741842413,154.2966786945624,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0.039682675,2,0,Low Risk
30.0,1,14,8.3825872338373,3.08330014610936,362.330917169173,45.6434847743528,1,2,0,2,5.0,4,29.18,12,25.880777949171076,117.35622127372221,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0.041766264,3,0,High Risk
44.0,0,15,4.43401189571393,3.77143114886121,376.556569454564,75.8858682278372,0,3,0,4,5.0,3,12.91,5,25.10376962338629,66.51017843570895,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0.015385562,2,0,Low Risk
36.0,1,15,5.84109690701037,4.96267088596478,853.993639645234,66.2346396552167,0,3,0,3,3.0,0,14.32,6,56.93290551415524,87.61645360515556,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0.031751893,0,0,Critical Risk
34.0,0,14,11.093189094321,3.67147658706484,636.170577031639,40.1729449429742,0,1,0,5,5.0,6,22.35,3,45.44075225649191,155.30464732049398,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0.020362897,3,0,High Risk
36.0,1,17,9.93966640536646,2.62625811120432,839.060560939078,76.1746660603118,1,1,0,5,2.0,5,9.01,10,49.35650068132807,168.97432889122982,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0.6983912,3,1,High Risk
26.0,1,14,10.0273811662049,2.39802833650932,58.4547672526988,38.3840306887687,0,5,0,4,4.0,6,11.96,2,4.175340219811328,140.3833363268686,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0.88537353,1,1,Moderate Risk
40.0,0,12,12.2805947335646,4.41730651064067,334.443164935705,56.6776337051777,0,0,0,3,5.0,6,19.19,0,27.8702614221203,147.3671368027752,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0.020008653,2,0,Low Risk
22.0,0,11,9.21875340510247,4.37967553550817,422.069183783477,18.9964195753149,0,4,0,2,5.0,5,19.23,9,38.369922310323155,101.40628745612717,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0.04480711,2,0,Low Risk
21.0,0,18,10.6579731298058,3.38509595825527,662.900637227552,67.6738171151173,1,1,0,3,3.0,7,22.35,11,36.82781113331894,191.8435163365044,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0.027061915,0,0,Critical Risk
36.0,0,12,11.6228152151836,3.171234859998,151.036121824395,51.2864728599745,1,4,0,3,4.0,0,9.63,7,12.586342436504381,139.4737825822032,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0.7942975,3,1,High Risk
21.0,1,13,11.5418196079653,3.6397705589443,368.439287373482,72.0808384706033,0,4,0,3,5.0,9,18.8,14,28.341481464000044,150.04365490354888,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0.07489318,2,0,Low Risk
36.0,0,14,10.2768084043194,6.6871936151549,546.558867718095,87.7774634832005,1,1,0,3,4.0,4,28.48,9,39.03991633415562,143.8753176604716,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0.19210786,3,0,High Risk
33.0,0,16,6.05380617502485,2.6577674660713,498.84385906874195,53.3598543814453,1,1,0,1,4.0,3,7.43,10,31.177739243187666,96.8608988003976,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0.21236195,3,0,High Risk
30.0,0,13,5.463243042635,1.57619466147217,602.363293403277,33.0677095581384,1,1,0,0,3.0,8,21.49,13,46.335634389818665,71.022159554255,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0.028285082,3,0,High Risk
41.0,0,14,6.91574329946509,3.37822067319811,975.003509448703,58.0491107840117,0,1,0,2,2.0,6,25.62,11,69.64310284325715,96.82040619251126,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0.8507057,2,1,Low Risk
48.0,0,16,7.04619973929543,4.45497842941703,498.84385906874195,52.4397500591355,0,2,0,2,4.0,5,21.65,3,31.177739243187666,112.73919582872688,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0.2998372,2,0,Low Risk
24.0,0,19,8.28798077975174,2.93532350212134,468.065305472391,54.7635736610381,0,5,0,4,3.0,8,19.23,12,24.63501478091454,157.47163481528307,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0.6356913,1,1,Moderate Risk
30.0,1,17,7.07699714976977,5.30610839830831,984.325938124069,53.6280155223289,1,2,0,6,3.0,0,15.34,8,57.901522366032154,120.30895154608609,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0.003942348,3,0,High Risk
43.0,0,22,4.23928912725163,1.76422524476395,997.091252795043,74.7943077447117,1,4,0,3,4.0,2,26.12,9,45.32232761239615,93.26436079953586,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0.1671533,3,0,High Risk
38.0,1,15,8.62631244506147,3.60318961223701,201.480588100075,77.9050473522022,0,2,0,4,4.0,1,14.4,3,13.432038311202447,129.39468667592206,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0.32891396,2,0,Low Risk
36.0,1,21,6.09157117691131,3.85366537633284,1081.8969794333,64.7325138945755,0,0,0,3,3.0,7,20.92,10,51.518901329257076,127.9229947151375,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0.0118046785,1,0,Moderate Risk
40.0,0,15,6.99591172833503,4.34417373729089,229.173321210252,75.4087266812756,0,2,0,0,4.0,1,21.69,1,15.278220395468773,104.93867592502545,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0.27228144,2,0,Low Risk
53.0,0,9,10.9118395676194,3.90127348877041,438.377281853695,58.1122344014094,1,3,0,6,2.0,6,22.04,4,48.708581460568176,98.2065561085746,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0.86851263,3,1,High Risk
37.0,0,14,9.05386829696171,3.5203359408561,608.765918207595,33.7131380208524,1,0,0,1,4.0,2,27.76,10,43.48327676602273,126.75415615746394,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0.24600364,0,0,Critical Risk
37.0,0,16,6.17591758991471,2.66845452596214,763.017356200967,70.2688017569319,0,3,0,1,4.0,0,18.39,14,47.68858178202407,98.81468143863536,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0.2898396,1,0,Moderate Risk
38.0,1,21,9.6284158861584,4.11506650325101,856.691220092705,43.1438995204921,0,2,0,3,2.0,4,12.33,4,40.794818061804136,202.1967336093264,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0.93726426,3,1,High Risk
34.0,1,16,8.04860826229257,1.94261734562472,498.84385906874195,46.3481232358951,0,3,0,3,4.0,2,15.77,9,31.177739243187666,128.77773219668111,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0.27072114,2,0,Low Risk
43.0,1,14,6.48514639183169,1.83188345339419,448.017080871423,47.4553280273096,0,4,0,4,3.0,10,29.04,12,32.001217776443234,90.79204948564366,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0.020336766,1,0,Moderate Risk
37.0,0,12,3.76068477931339,2.4606517203788,3.60215390026349,45.9667935300065,1,3,0,4,5.0,8,25.84,4,0.3001794666736686,45.12821735176068,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0.9109056,2,1,Low Risk
43.0,1,15,9.12800595917567,2.96328693644704,626.353001109913,12.9120247182129,1,3,0,2,4.0,9,17.8,0,41.756863956869935,136.92008938763504,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0.0934685,3,0,High Risk
44.0,0,14,8.18209698404339,4.1295078514501,394.060245856614,37.1914585439682,0,2,0,3,4.0,5,28.0,3,28.14715840781826,114.54935777660747,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0.33874363,3,0,High Risk
39.0,1,15,2.25922180677558,6.53315252500676,470.800732020919,41.2174567497351,1,2,0,2,3.0,5,13.07,13,31.38671337561371,33.8883271016337,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0.0230958,2,0,Low Risk
40.0,0,12,9.95393814259278,3.9929548564755,526.584786071522,67.7421745599818,1,3,0,1,4.0,10,27.56,0,43.88206184912168,119.44725771111335,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0.11535581,0,0,Critical Risk
25.0,0,12,7.86613619488407,4.22252167191278,366.351824873962,40.5130724219271,1,3,0,3,2.0,7,19.44,12,30.529316195387153,94.39363433860883,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0.90773207,1,1,Moderate Risk
29.0,1,13,10.3260665463781,3.4314554881441,448.008089013314,75.0742230229619,0,4,0,4,4.0,7,25.22,6,34.46215804239662,134.2388651029153,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0.2591788,2,0,Low Risk
43.0,0,19,7.38970950397822,4.59342615640805,422.586532591397,63.0230237447564,1,4,0,5,3.0,9,11.28,2,22.241395281579035,140.40448057558618,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0.05277545,0,0,Critical Risk
49.0,0,15,10.0145460093,3.37683137438842,458.840979898633,65.1794035756764,1,4,0,1,4.0,9,23.16,13,30.589396620615762,150.2181901395,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0.15267979,3,0,High Risk
36.0,1,16,7.24598366292048,2.4853588094907,144.152871745122,78.2292944187707,1,3,0,4,4.0,9,19.07,8,9.009553920973005,115.93573860672768,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0.8707645,1,1,Moderate Risk
29.0,0,10,10.9665533909829,3.0346525130112,32.2812589704438,69.417905866744,0,2,0,4,5.0,1,8.5,6,3.228125574231823,109.66553390982901,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0.83904856,3,1,High Risk
35.0,1,16,7.0742482391857,3.26505099386104,385.069645392146,24.8491234608989,0,2,0,4,5.0,4,11.48,4,24.066851332830915,113.1879718269712,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0.039427295,3,0,High Risk
26.0,0,14,6.51242932137332,5.75236220153946,630.218752980041,26.2530054501204,1,1,0,3,5.0,2,11.37,10,45.0156219974585,91.17401049922648,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0.01684264,2,0,Low Risk
27.0,0,13,10.4493369806557,4.27566023796223,436.191271718941,61.7314797432894,0,5,0,5,5.0,8,29.9,2,33.553172166597605,135.8413807485241,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0.6658241,0,1,Critical Risk
40.0,0,25,7.99190682727574,5.87212672746309,841.065406542491,81.7189096768375,1,2,0,3,4.0,6,5.67,14,33.64261491599504,114.63152526432,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0.100238174,0,0,Critical Risk
51.0,0,13,9.31822380900177,3.50407189255999,276.704607536227,72.6566528422814,1,1,0,4,5.0,8,5.77,2,21.28496817317376,121.13690951702301,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0.05195431,3,0,High Risk
36.0,0,13,8.01620910330727,4.67671375663065,365.017182684763,33.2671416331614,0,4,0,4,4.0,9,27.53,6,28.078242662040026,104.21071834299451,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0.18180032,3,0,High Risk
33.0,0,11,9.8612277449918,4.34103230852345,592.753941855939,35.3874613635423,0,0,0,3,3.0,1,8.62,6,53.88671708811109,108.47350519490979,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0.032151338,2,0,Low Risk
40.0,0,11,11.9305874615634,2.15132017408222,498.84385906874195,69.8124880702573,1,5,0,4,5.0,5,20.49,14,45.349437610845854,131.2364620771974,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0.36472362,0,0,Critical Risk
43.0,0,13,11.4487373008712,4.67481171807729,498.84385906874195,41.6290839530282,1,4,0,4,3.0,5,26.66,8,38.372601592010795,148.8335849113256,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0.030992238,0,0,Critical Risk
38.0,0,18,13.3464644094273,3.23874696245144,702.103146300284,39.7619147319905,0,3,0,4,4.0,9,11.31,8,39.005728183030875,240.2363593696914,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0.16730021,2,0,Low Risk
53.0,0,11,11.621615728063,4.77691694712321,795.04323575054,55.5097853143237,0,4,0,3,3.0,4,14.32,13,72.27665122489898,127.837773008693,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0.040787134,3,0,High Risk
36.0,0,16,7.43951920643907,6.5911388287585,303.336765429606,106.381287223057,1,1,0,6,4.0,3,18.88,1,18.958546654441207,119.03230730302512,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0.19278817,0,0,Critical Risk
48.0,0,12,10.6725582295326,3.19181698132673,727.08914634691,48.9066163040153,0,2,0,2,4.0,4,11.41,14,60.59075714634607,128.0706987543912,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0.24838977,2,0,Low Risk
29.0,0,18,4.45358795861032,3.48131918974248,464.488483529624,53.8494577031735,1,1,0,3,4.0,8,27.54,1,25.804914318039422,80.16458325498576,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0.19398703,0,0,Critical Risk
36.0,0,13,10.3632234949766,4.92005368944315,644.396585011118,58.4851265674215,1,2,0,1,4.0,6,6.54,13,49.56896426478106,134.7219054346958,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0.08520064,1,0,Moderate Risk
23.0,1,12,4.57126013009499,4.52388751833,766.989667549497,90.1162969300228,1,3,0,2,4.0,5,9.61,7,63.91580030280806,54.85512156113988,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0.08076996,1,0,Moderate Risk
44.0,0,18,13.1035526420831,2.4165719585574,78.2733307433287,67.8730792971107,0,1,0,5,5.0,0,10.66,9,4.348518133045031,235.8639475574958,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0.41884795,1,0,Moderate Risk
34.0,1,10,3.34341942276903,6.4005889758894,68.9965899816321,63.3537934172673,0,1,0,5,4.0,4,14.89,5,6.899658308197379,33.4341942276903,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0.67900467,3,1,High Risk
39.0,1,10,3.33499675994649,2.17611848553065,596.718541026482,64.6375201538144,1,4,0,2,5.0,10,17.93,10,59.671848135463385,33.349967599464904,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0.009498971,0,0,Critical Risk
32.0,1,13,7.04250795999273,3.9640735686224,404.79978610893,105.030854718612,1,2,0,2,3.0,2,24.32,11,31.138442690037486,91.5526034799055,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0.036866985,1,0,Moderate Risk
41.0,0,23,8.40661461422131,5.82123265089956,761.498032166254,38.4273861152345,1,3,0,1,4.0,2,22.03,8,33.10860865468023,193.35213612709012,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0.13348569,3,0,High Risk
39.0,0,14,5.89434713184861,3.29568190439451,133.744600430445,53.9680663528988,1,2,0,1,4.0,5,21.6,8,9.553185062661424,82.52085984588054,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0.8797389,0,1,Critical Risk
25.0,1,15,7.46949380773352,5.36175017100525,75.5184070516526,67.1195305475245,0,2,0,2,5.0,4,25.14,0,5.034560134472831,112.0424071160028,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0.8827445,2,1,Low Risk
26.0,0,10,6.89635926896481,2.86403637516843,336.853091223355,75.8585698443191,0,2,0,6,3.0,6,29.69,2,33.68530575380493,68.9635926896481,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0.01724626,1,0,Moderate Risk
35.0,0,19,5.27852084624187,3.78676309687154,425.458824169986,66.9490623211682,1,4,0,2,3.0,7,25.58,4,22.392568514600917,100.29189607859553,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0.062577,0,0,Critical Risk
42.0,0,23,9.26703812949728,2.96685683100715,337.321222522805,11.5778045127532,1,1,0,3,3.0,3,8.88,6,14.666139472028934,213.14187697843744,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0.038736906,0,0,Critical Risk
54.0,0,11,14.8713148702052,5.54741940151659,55.5473304629359,56.9523935211204,1,3,0,3,4.0,1,28.02,2,5.04975685574355,163.5844635722572,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0.43017805,2,0,Low Risk
38.0,0,17,6.75393959206564,4.63994006109487,579.471559789244,80.0125208087456,1,2,0,3,3.0,5,21.63,7,34.08656033545198,114.81697306511587,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0.079723954,2,0,Low Risk
36.0,1,16,7.98844042394909,3.32538207047801,234.234887255403,74.9049825604575,0,1,0,3,4.0,4,20.48,5,14.639679538482715,127.81504678318544,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0.36906493,3,0,High Risk
19.0,0,18,4.43580464956078,3.40605982491546,727.915684761694,59.6759814619922,0,1,0,2,4.0,5,12.45,6,40.43975801788533,79.84448369209404,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0.123997755,1,0,Moderate Risk
55.0,0,16,12.4498858602215,5.54149753559676,650.655620509153,33.8344411575187,0,3,0,5,4.0,8,14.41,3,40.6659737401987,199.198173763544,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0.09184182,2,0,Low Risk
41.0,0,16,6.16290908451921,5.20407011602253,444.315915476633,73.9423179680847,1,4,0,5,3.0,9,6.16,0,27.769742981680626,98.60654535230736,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0.022928575,3,0,High Risk
35.0,0,16,13.0231874597694,2.13775160596552,602.628468149188,32.5886982942409,1,2,0,3,4.0,5,6.5,4,37.66427690530694,208.3709993563104,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0.30211404,2,0,Low Risk
33.0,0,20,6.63234198066022,4.1205166275828,790.204406348324,60.9914500802944,1,3,0,4,4.0,0,25.62,6,39.51021834190528,132.6468396132044,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0.21986537,0,0,Critical Risk
24.0,0,9,9.52603558142476,1.18560656930254,1171.67125393418,62.011206710021,0,1,0,0,4.0,3,16.14,11,33.41357207859495,85.73432023282284,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0.16045833,1,0,Moderate Risk
27.0,0,17,9.83191829956231,5.90484806225275,265.129811775656,79.6805986949846,1,3,0,4,4.0,5,13.55,5,15.5958703635168,167.14261109255926,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0.21162759,0,0,Critical Risk
54.0,1,12,8.83154947855074,6.30972260968992,681.999968053992,86.0115455671112,0,2,0,7,4.0,1,18.98,6,56.83332593505551,105.97859374260887,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0.13277337,1,0,Moderate Risk
25.0,0,13,2.33020645177649,2.5659136774303,785.848600124172,66.1579045866021,0,1,0,2,4.0,9,10.12,12,60.449887667252646,30.29268387309437,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0.06271699,1,0,Moderate Risk
36.0,0,18,3.3427407589118,6.12596013030473,125.896736908201,83.4458652298361,0,2,0,4,3.0,0,7.75,6,6.994262772996568,60.169333660412406,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0.8707915,2,1,Low Risk
28.0,0,20,10.6981039488086,2.17699988031664,801.597097891553,49.0228932481992,0,2,0,3,3.0,4,20.12,7,40.079852890585,213.962078976172,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0.06407555,2,0,Low Risk
23.0,0,11,9.15047619561635,4.20920179538656,13.6314990672498,92.3232655456041,1,2,0,5,2.0,8,10.25,11,1.2392270752747934,100.65523815177984,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0.8690779,0,1,Critical Risk
35.0,0,22,6.85101293424605,4.44811020785144,493.702318343487,52.5402863226166,1,1,0,2,4.0,2,24.31,1,22.441013450112433,150.7222845534131,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0.10379814,2,0,Low Risk
36.0,1,7,13.3903371973746,2.16684518872181,1063.68193068617,13.5950814209458,0,0,0,2,4.0,4,28.07,8,33.41357207859495,93.7323603816222,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0.06512269,1,0,Moderate Risk
29.0,0,13,11.545778774957,3.34678218527933,576.441548055293,89.091296849872,1,3,0,3,4.0,8,8.88,13,44.34165413181837,150.095124074441,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0.076210625,1,0,Moderate Risk
21.0,0,19,7.60497319262274,4.58342447643412,488.412678159034,110.944410861008,0,0,0,4,5.0,6,13.9,9,25.705929076479205,144.49449065983205,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0.022017239,1,0,Moderate Risk
38.0,0,18,4.42125618616863,1.05870912352582,266.309352124733,31.0430932885863,1,4,0,3,5.0,8,14.26,5,14.79496318498721,79.58261135103535,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0.037782427,3,0,High Risk
34.0,1,18,7.73570205181959,6.82601960245914,1196.94231840731,93.722446712687,1,1,0,0,4.0,10,21.48,5,66.49679177280656,139.24263693275262,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0.06349638,2,0,Low Risk
36.0,0,19,11.2697235979357,4.09630137402643,166.731506623412,42.0608905440569,0,3,0,2,5.0,7,14.36,5,8.775341992003684,214.1247483607783,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0.7870751,3,1,High Risk
30.0,0,19,6.54112430499631,1.95633275035344,498.84385906874195,32.2527395391407,0,1,0,2,4.0,5,5.37,7,26.254938569147544,124.2813617949299,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0.25492838,3,0,High Risk
32.0,0,25,8.01635203918767,2.35820184761818,498.84385906874195,3.61021966493384,1,1,0,1,5.0,7,27.96,13,19.953753564599534,200.40880097969173,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0.024168286,0,0,Critical Risk
34.0,0,16,6.61353468021394,5.50700093006982,645.338293072568,94.5314845534713,0,1,0,1,3.0,8,26.88,0,40.33364079618295,105.81655488342304,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0.017299244,3,0,High Risk
36.0,1,9,4.87136718607113,5.0145484294225,820.407632139634,41.4598237399691,0,3,0,5,4.0,4,6.85,11,33.41357207859495,43.842304674640175,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0.15878972,0,0,Critical Risk
31.0,0,17,3.13115523881655,4.65929241299688,224.284753531235,60.10882722112345,1,4,0,1,3.0,4,7.56,5,13.193220019883233,53.22963905988134,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0.047053367,3,0,High Risk
29.0,1,17,10.8378360844093,2.86794870314519,440.424447950621,84.7975420460455,0,1,0,4,4.0,1,15.6,7,25.90731894372365,184.2432134349581,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0.37727168,3,0,High Risk
36.0,0,10,5.36758416946734,4.08717822944831,422.718980324138,84.6830163752376,0,0,0,5,4.0,1,23.48,0,42.27189380522442,53.675841694673394,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0.0726551,2,0,Low Risk
29.0,0,11,7.51403495321337,4.0479875465147,349.753267424456,30.493269371885,0,1,0,2,3.0,6,24.45,2,31.79574869351885,82.65438448534707,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0.029095013,2,0,Low Risk
42.0,0,16,9.45257592998177,4.34849413615485,187.199519325511,53.6118874203361,0,1,0,5,3.0,5,27.25,0,11.69996922659636,151.2412148797083,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0.9281978,0,1,Critical Risk
44.0,0,11,13.5870135245974,5.87028752561086,792.170481195528,30.359812303657,1,1,0,2,5.0,6,7.98,3,72.01549174363967,149.45714877057142,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0.0068413955,3,0,High Risk
30.0,0,16,6.78642876354529,5.94605700013611,162.746417794328,75.4533031991896,1,4,0,1,2.0,4,6.23,0,10.171650476417346,108.58286021672464,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0.50084656,0,1,Critical Risk
48.0,1,12,15.1641478990438,2.61576466875704,582.139578924588,50.2330665830712,1,3,0,1,3.0,6,5.3,1,48.51162753441338,181.9697747885256,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0.009913198,3,0,High Risk
35.0,0,12,2.63498899695414,3.46164411286735,662.272886978386,10.6424974703687,0,0,0,3,2.0,1,6.15,13,55.189402649081956,31.61986796344968,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0.9506821,0,1,Critical Risk
22.0,0,14,13.9998878483192,5.3029312372483,499.529315007532,61.9507274608321,0,1,0,0,3.0,4,15.07,3,35.680662809062085,195.9984298764688,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0.03856485,1,0,Moderate Risk
18.0,0,13,10.5549358212319,4.5263588419156,917.781442302677,44.7215577416295,1,4,0,6,5.0,4,27.5,11,70.5985670541623,137.21416567601472,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0.008778574,1,0,Moderate Risk
47.0,1,12,4.63216286148967,3.9969917171174547,508.846850795219,84.5198071403172,0,1,0,3,4.0,7,28.53,11,42.40390069927653,55.58595433787604,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0.09660314,3,0,High Risk
31.0,0,16,7.26953194774817,4.83818031178529,552.666928774027,50.4491902320046,1,4,0,2,2.0,0,17.87,7,34.54168088952163,116.31251116397073,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0.79257655,3,1,High Risk
23.0,0,11,11.0300535840277,5.02764688005825,360.619434917181,57.7429419296466,1,3,0,3,4.0,7,9.83,4,32.78358201214537,121.33058942430469,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0.1794129,3,0,High Risk
36.0,0,17,7.07939995733625,5.21921995390101,333.332945366811,37.4436609589296,0,2,0,4,5.0,9,19.22,3,19.607819162293634,120.34979927471625,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0.11868944,3,0,High Risk
31.0,0,19,9.80110907465658,3.15077107134031,107.695689724981,83.9579644954754,0,3,0,1,5.0,4,22.24,1,5.6681938977256365,186.22107241847502,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0.7953166,0,1,Critical Risk
39.0,0,18,2.824766150939,4.11306450332235,339.602117728148,51.8955360283352,0,4,0,4,4.0,4,15.05,13,18.866783270075818,50.845790716901995,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0.2759982,0,0,Critical Risk
28.0,1,13,8.71660767934934,2.87806048387763,635.402730060016,51.9858532373229,0,2,0,7,5.0,7,18.31,3,48.87712932176051,113.31589983154142,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0.022319108,1,0,Moderate Risk
24.0,0,13,6.56194367922948,3.9969917171174547,483.455241396489,77.8983607044098,0,2,0,2,5.0,9,29.34,13,37.188861862125165,85.30526782998324,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0.02073404,1,0,Moderate Risk
30.0,1,12,4.43721813169385,1.25986365851808,507.919390269193,50.8397907466704,1,1,0,4,4.0,0,18.01,9,42.32661232854839,53.2466175803262,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0.091435805,2,0,Low Risk
